Income,Age,Gender,Education,Wealth,Consumption
0,48,2,1,10000,90797.647
0,39,1,2,0,36393.701
0,39,2,1,2200,40287.387
1857,42,1,3,70000,43827.44
9973,48,1,2,0,44174.502
81378,51,1,2,0,33894.238
18889,40,1,3,15000,42980.392
0,53,2,1,0,8321.8026
18536,64,1,3,2500,72796.864
0,57,1,2,0,16326.4837
44731,31,1,2,0,22726.557
15757,47,2,2,0,89082.798
22803,50,1,1,0,37446.602
0,54,1,2,0,56089.832
0,71,2,1,0,6494.5829
15086,39,1,2,0,323496.734
35378,66,1,0,0,28399.293
0,54,1,1,0,65757.287
0,45,1,2,0,87326.33
18807,38,1,1,0,75832.178
23693,58,1,2,0,167837.84
42393,36,1,1,0,36768.206
44629,53,1,1,0,74110.638
9149,51,1,3,2000,84696.237
65165,44,1,2,0,43145.847
11675,67,1,8,0,27093.621
22264,37,1,1,0,76832.843
0,52,1,3,0,47295.034
0,45,1,0,0,33942.536
65266,34,1,0,260000,35740.8
4441,48,1,2,0,91514.506
10126,41,2,1,0,47634.977
0,60,2,0,11000,32497.144
35500,50,1,0,0,37269.828
0,28,2,2,100000,35220.487
8082,32,2,3,50000,23530.023
56289,59,1,2,10000,68890.022
0,52,1,2,0,27033.66
16449,40,1,2,4500,28056.724
10826,48,1,2,0,28274.021
18352,71,1,9,5000,36045.824
33802,50,1,3,0,47617.453
19625,56,1,2,0,51993.284
0,69,2,0,0,25049.204
0,29,2,1,0,14179.9986
0,39,1,3,0,29588.889
0,29,1,1,35000,48472.601
69485,32,1,2,0,15449.4165
12463,52,1,3,0,59194.19
38193,32,1,1,0,15244.7323
0,46,1,2,0,18998.8057
18299,39,1,2,0,17339.6926
8642,36,2,3,0,50055.8238
0,52,2,2,0,88560.334
0,48,1,2,0,21066.29
6100,75,1,1,0,9927.5621
0,34,1,3,0,50338.086
54795,48,1,2,0,11838.5229
0,75,1,0,0,20664.915
0,34,1,2,0,15976.1421
3914,85,2,0,0,13456.9038
0,42,1,2,0,20051.5434
0,32,1,1,0,15053.7865
0,71,1,2,0,6112.5791
0,65,1,1,0,9162.1974
0,60,1,3,0,21980.883
53169,48,1,3,0,25385.1025
0,36,1,3,0,31091.575
0,43,1,3,0,50528.624
34725,49,1,2,0,36327.002
0,41,2,1,0,14461.847
56708,43,1,2,0,26328.185
47840,50,1,2,0,31242.611
124403,51,1,2,0,71707.579
38224,51,1,2,0,12840.053
32159,36,2,3,0,23592.189
20262,39,1,1,0,73522.24
27856,47,2,2,6000,36904.133
0,65,2,0,0,35644.408
13773,47,1,2,0,61714.045
27326,44,1,0,0,18565.776
31234,65,1,1,70500,22905.754
45672,37,1,1,0,23686.4695
24345,51,1,2,0,27915.208
0,56,1,3,8000,12184.9005
16981,44,1,3,0,18828.579
27694,66,2,1,0,18132.825
0,44,1,2,0,12956.7388
37098,40,1,2,0,17356.799
37373,39,1,1,0,12046.248
25662,43,1,2,1000,25066.104
80230,43,2,2,70000,33527.62
28801,41,1,3,0,21974.015
26088,42,1,2,16000,16680.562
0,75,2,0,0,4503.3946
78021,37,1,3,0,24494.182
20014,28,2,1,0,16251.149
23069,34,2,2,0,11379.292
17690,67,1,0,0,18732.3383
53369,41,1,2,70000,19763.489
0,75,2,0,0,3286.3112
54705,33,1,2,0,22222.583
17032,48,1,3,0,33171.279
36463,64,1,1,0,10870.2603
0,73,1,8,0,32626.394
0,31,1,3,77000,25843.499
0,34,1,2,0,59418.853
23896,27,1,1,0,20638.074
0,52,1,2,0,26619.301
18230,35,1,2,0,17220.299
7589,43,1,1,0,19451.552
48737,76,1,0,0,11665.7407
57321,65,1,3,0,20657.071
16299,60,1,9,0,24428.7325
0,45,2,3,0,33583.984
31399,45,1,2,0,50651.847
0,43,1,3,15000,25667.831
0,36,1,2,0,17108.337
0,46,2,1,0,10524.2875
1971,49,1,1,0,23066.8394
0,35,1,2,0,56050.402
0,40,1,2,0,16214.124
11577,27,1,2,0,23713.105
14232,41,1,2,300000,30316.769
0,47,1,2,0,48159.436
13216,43,1,2,0,32831.137
0,36,1,8,0,35421.605
48667,29,1,2,0,23760.037
3883,51,2,2,0,19377.501
9637,59,1,9,0,50150.28
6100,71,1,0,0,9222.1408
4524,73,2,0,0,16570.5533
50576,46,1,9,0,56729.471
56422,58,2,3,0,26664.209
0,43,2,3,330000,54180.488
0,73,2,0,0,22803.242
0,50,2,3,0,10583.169
0,35,1,2,0,19136.4697
0,52,1,2,0,22924.3645
0,75,1,1,0,10817.0682
0,55,1,2,50000,36941.293
0,55,1,2,0,38506.128
0,50,1,2,96000,16721.5136
0,71,1,2,0,14239.7576
0,41,1,2,0,23625.901
0,61,1,3,0,22548.254
11239,71,1,1,0,6957.2229
0,43,1,1,0,16860.095
21807,45,1,3,0,13257.7348
16635,63,1,0,0,13667.021
39466,77,1,0,0,25076.139
0,52,1,2,0,20953.72
15123,74,1,1,0,19914.1786
15786,29,1,1,0,18946.642
0,39,1,3,0,21965.503
0,50,1,2,0,27828.914
0,41,1,2,0,13763.4487
0,50,1,2,0,47827.4675
19478,44,1,3,0,42192.691
0,47,1,2,0,17255.492
0,49,2,2,0,10139.3283
0,43,1,2,0,18346.991
0,47,1,2,0,37588.296
0,54,2,2,0,34839.9312
0,54,2,2,0,16009.1063
0,65,1,2,0,11851.0795
0,46,1,2,0,21391.784
0,60,2,3,0,7605.6712
11036,40,1,2,0,13079.6514
4856,87,1,1,4900,6039.5842
3463,76,1,1,0,5248.914
41419,51,1,2,0,14370.928
14741,40,1,3,0,47821.896
0,54,1,2,0,7919.8224
4122,44,1,2,0,31380.507
3863,55,2,2,0,24652.916
9861,37,1,2,0,18253.1347
41275,42,2,2,0,51675.828
28862,61,1,2,0,26924.7005
0,65,1,2,0,27284.293
0,37,1,2,0,15139.25
0,32,2,1,0,17783.898
81429,73,1,0,0,19244.914
13674,65,1,3,11000,21709.989
6354,38,1,2,0,12526.2548
8682,47,1,3,0,23608.791
34726,58,1,2,0,23063.463
18959,42,1,2,0,24658.802
0,53,1,2,0,15372.6555
26188,53,2,2,0,15323.52
0,51,1,2,0,44301.699
64424,42,1,2,0,26966.909
9790,53,1,2,0,27599.8594
18655,52,1,2,0,11174.5504
13470,44,1,2,0,22485.297
10013,39,1,3,0,21582.673
0,64,2,0,0,6720.805
33456,72,2,0,0,4625.7304
47170,42,1,2,0,22144.526
15492,49,1,2,0,26073.155
15554,33,1,2,0,17551.371
0,56,1,2,0,24103.907
30803,45,1,2,0,24761.2817
0,35,1,2,0,26982.209
7625,55,1,2,0,53004.238
0,62,1,2,0,13640.3625
13211,52,1,2,0,44522.7885
30498,79,1,3,0,18169.34
13419,85,1,2,0,51768.557
0,79,1,1,0,5576.199
37509,43,1,1,0,15299.5284
45544,57,1,9,70000,18067.474
0,79,2,0,0,17518.5204
0,60,1,2,200000,44835.588
12301,94,1,0,500,4045.3526
23688,40,1,2,0,31849.242
8540,40,1,2,0,24406.342
53139,55,1,0,0,20873.041
0,53,1,2,0,21212.8873
6455,46,1,3,0,29191.353
0,38,1,2,0,23829.519
10725,40,1,2,0,20585.324
12199,43,1,2,0,57357.837
11182,43,1,2,20000,19837.124
0,47,1,2,0,31502.837
6710,71,1,0,0,9885.0291
0,59,1,3,0,23870.967
0,49,1,2,0,17979.606
0,51,1,2,0,31802.267
34056,56,1,2,0,21178.874
0,53,2,2,0,18138.641
0,57,1,3,0,21916.246
5368,40,1,3,0,19808.73
3253,69,2,0,0,9133.8483
7381,42,1,2,0,27011.314
0,43,1,3,0,27409.385
0,42,1,2,0,14417.9207
0,49,1,2,0,35777.955
0,36,2,2,0,36518.44
29278,68,1,1,0,13445.881
57592,41,1,2,0,30898.977
12199,61,2,0,0,28625.487
21532,41,1,2,0,29222.981
7518,62,1,3,0,12117.5466
0,76,1,9,0,20594.991
9604,44,1,2,0,16127.852
0,46,1,3,0,19380.7
0,66,1,9,0,15088.491
0,40,1,2,0,16391.113
22296,42,1,2,0,17721.038
29472,61,1,0,0,13406.474
21292,45,1,2,0,20188.722
0,88,2,0,0,2960.5604
6759,58,1,3,0,23358.16
0,76,2,0,0,10418.6257
0,75,1,0,0,8112.1501
0,46,1,2,15000,31124.381
0,72,2,1,0,6386.4028
0,61,2,2,0,10068.4292
2718,48,1,3,0,16193.4107
12842,45,1,3,0,24837.559
0,38,1,2,0,32228.008
0,59,2,2,0,6964.7268
16671,40,1,0,0,34362.013
20159,35,1,2,0,16996.967
12684,40,1,2,0,15954.09
0,48,1,2,0,23601.716
27724,45,1,2,0,5452.8948
0,69,2,1,0,6535.7173
9967,44,2,2,0,13919.396
3262,43,1,2,0,25464.168
0,67,1,3,0,43787.81
0,67,2,0,0,35322.436
0,50,2,1,0,8477.5139
0,31,1,2,0,18808.284
0,64,2,3,0,10767.0273
0,34,1,3,0,27489.436
39420,44,1,2,0,24359.6
0,38,1,9,0,33996.885
31598,43,1,3,0,26396.788
18259,44,2,8,85000,69091.327
0,47,1,3,0,42651.453
14622,39,1,2,0,28053.324
0,48,1,1,0,21317.2455
0,33,1,2,0,32974.261
16450,44,1,1,0,28892.249
15007,48,1,2,0,56682.399
0,72,1,2,0,16578.473
0,45,1,2,0,15171.6456
0,49,1,3,0,81554.101
0,67,1,8,0,29594.169
18541,46,1,2,0,18953.7266
0,57,1,1,0,16326.091
0,75,2,1,0,4279.9833
0,45,1,2,0,18003.4796
19773,55,1,2,0,21529.833
0,56,2,2,0,32127.576
0,50,1,2,0,29575.01
0,72,2,0,0,38725.138
0,68,1,1,0,4128.2058
0,29,1,1,0,33403.929
0,35,1,2,0,15343.5643
3601,63,1,3,0,29212.515
31269,39,1,3,0,37301.208
0,28,1,2,0,32564.223
0,35,2,3,0,23819.547
21787,28,1,1,0,25116.951
0,50,2,2,0,61916.349
0,58,1,2,0,20185.717
0,56,1,2,0,23114.024
0,58,1,2,0,35366.9456
15893,50,2,2,0,12868.064
0,64,2,0,0,31321.0695
80726,36,1,1,0,17491.2939
35334,47,2,3,0,34439.183
0,49,1,2,0,25422.4595
0,42,1,2,0,18972.647
30371,52,1,2,0,12057.3743
0,55,1,3,0,18476.037
45120,47,1,3,0,42282.65
0,78,1,2,0,6533.4735
20521,28,1,1,0,17267.8514
6505,49,1,2,0,13441.2522
15728,43,1,2,0,15496.783
19591,39,2,3,0,35729.412
0,39,1,1,0,20414.129
10437,72,1,2,0,16054.754
0,40,1,2,0,77449.515
0,32,1,1,0,25518.316
0,46,1,2,0,40976.583
17726,49,1,1,0,10373.1185
9785,53,1,2,0,9764.6909
9060,47,1,2,0,22212.098
0,40,2,3,50000,19932.406
12729,75,1,0,0,19797.502
2605,67,2,0,0,14292.6544
10963,47,1,2,0,23378.995
0,71,1,0,0,9876.735
0,51,2,0,0,4019.2219
14677,62,2,1,0,20431.414
0,31,1,1,0,9792.6973
0,58,1,1,0,11502.9868
9060,70,2,1,0,40254.619
12412,58,2,3,0,26753.486
0,30,1,2,0,25246.045
0,42,1,3,0,29775.495
20838,50,1,2,0,32980.0905
3986,43,1,1,0,24940.754
0,60,2,0,0,9339.1737
36104,36,2,2,0,21069.621
13839,53,1,3,0,49816.845
0,56,1,0,0,36935.098
0,81,2,0,0,3539.8244
6659,62,2,0,0,11017.6183
0,69,1,0,0,8773.1035
0,47,1,2,0,22680.568
15946,74,2,0,0,9395.9413
25187,47,1,2,0,22357.397
10872,40,1,0,0,13949.7422
5871,37,1,2,0,20066.19
0,63,1,1,0,9361.9073
20963,45,1,3,0,20232.833
17149,37,1,2,0,19572.703
8245,44,1,2,0,22512.739
50872,30,1,3,0,13252.306
725,37,1,2,0,27454.462
0,42,1,3,0,16829.286
0,36,1,2,0,9562.1218
0,59,1,1,0,11987.1924
14723,84,1,1,0,4421.6692
0,52,1,2,0,8950.908
0,59,1,2,0,16742.374
0,56,2,2,0,5964.7152
16319,41,1,2,0,30342.561
13318,59,1,3,0,33639.139
8561,39,1,2,0,23113.936
0,61,1,2,0,13713.9853
13590,56,1,3,0,12365.045
0,43,1,3,0,19733.3076
0,39,1,1,30000,38909.773
0,39,1,2,0,20395.499
10782,64,1,1,20000,19508.711
0,44,1,2,0,17157.2873
0,43,1,3,0,18730.814
0,34,1,2,0,23471.3107
0,55,2,2,10000,6772.1311
0,66,1,1,0,6181.7588
0,45,1,2,0,17530.9666
9604,37,1,1,0,25537.435
0,64,1,2,0,3405.8604
9785,47,1,2,0,21113.988
3488,45,1,1,0,18033.342
3262,36,1,1,15000,49511.2426
0,32,2,2,0,14991.726
35053,48,1,1,0,32980.507
14340,34,1,1,0,19570.805
40195,54,2,1,0,8731.0075
15899,51,1,2,0,22839.339
42616,27,1,2,0,20176.881
0,29,1,2,0,5700.278
77773,39,1,2,0,18870.685
0,47,1,2,0,27650.696
9764,46,1,1,0,5207.3015
0,65,1,1,0,10996.8917
0,45,1,3,0,16918.1006
0,44,1,2,0,34242.713
0,70,2,0,0,8576.3552
0,62,2,0,0,16203.868
15873,46,1,3,0,27554.681
17293,65,1,2,0,14070.5317
0,44,1,2,0,19901.4957
1212,38,1,2,0,36786.518
43290,33,1,2,0,13768.2827
2886,73,2,0,0,14104.796
3798,79,2,0,0,19931.682
0,61,2,0,0,5466.9223
0,50,1,2,0,25083.4012
9332,56,1,2,0,27971.7836
0,78,1,1,0,10614.3223
0,35,1,2,0,17142.7456
0,72,2,2,0,13961.474
5346,78,1,2,40000,31831.091
0,45,1,2,0,24558.174
5696,46,1,1,0,12913.7823
1930,67,2,1,0,12314.814
0,48,1,2,0,12966.8323
0,51,1,9,0,82026.545
0,66,2,1,0,16366.5986
17033,63,2,3,0,22531.549
18632,39,1,2,0,16675.3794
0,62,1,2,0,8219.6944
8526,44,1,2,0,15938.4297
12684,27,1,2,0,27476.782
28791,43,1,2,0,35849.527
1631,57,1,2,0,101406.553
48143,54,1,3,0,21846.9116
0,91,2,0,0,5407.347
36550,55,1,2,0,14654.6605
2901,81,1,0,0,24905.81
29166,53,1,2,0,22530.705
44869,42,1,3,0,26234.629
0,48,1,2,0,35042.971
0,75,1,2,9000,28760.9203
0,55,1,9,0,45920.94
49730,53,2,1,0,11892.7173
1402,53,2,2,0,28686.386
54778,64,1,1,0,11606.8711
63097,51,1,2,0,19363.597
47113,39,2,3,0,14049.0183
41539,46,1,2,0,36163.273
8018,46,1,3,0,14487.8434
0,52,2,0,0,3946.1935
3207,26,1,2,0,14437.6225
0,47,2,2,0,24256.887
35054,45,1,3,0,14163.6873
50053,30,1,1,0,18675.6993
0,47,1,2,0,27010.307
0,50,2,0,0,7461.2004
0,30,1,2,0,21422.369
4329,48,1,2,0,40347.633
0,53,1,3,0,30030.275
0,86,2,1,0,14357.395
138216,41,1,1,0,24083.4206
25635,48,1,2,0,25463.016
0,65,2,1,0,15683.7536
7788,59,1,2,0,30920.376
0,76,1,1,0,3841.2282
0,75,2,0,0,15487.6947
0,53,1,2,0,14688.554
17645,63,1,2,0,43907.169
45991,52,1,0,0,12836.146
4846,46,1,2,0,26624.698
0,58,1,1,0,14232.5485
41394,53,1,2,0,21422.673
0,19,1,1,0,12516.419
10526,45,2,3,0,25015.245
14380,41,1,2,20000,31310.482
6471,50,1,2,0,49431.634
0,49,2,3,0,12641.1483
9331,50,2,2,0,12369.3149
8658,54,1,1,0,18279.967
0,80,2,0,0,4111.1065
7495,32,1,2,0,22870.169
7128,50,1,3,0,15957.9883
4208,43,1,2,0,30334.255
16968,63,1,2,0,16199.8913
0,45,2,2,0,15933.0097
0,48,1,2,0,36649.436
7696,34,1,2,0,18374.809
0,86,1,2,2000,11397.853
40617,73,1,3,0,10810.0528
18470,47,1,2,0,25607.266
15200,88,2,0,0,19400.107
37037,51,1,2,0,20004.644
29417,69,1,1,0,28974.781
0,77,2,0,10000,19893.421
0,44,2,2,0,20296.777
0,88,2,0,0,2069.6571
26254,48,1,2,0,25688.461
0,40,1,2,4500,19805.384
0,44,1,1,1500,16963.1633
0,71,2,0,0,5623.7437
0,62,1,1,5000,9659.1772
30207,40,1,2,0,13636.8399
1013,70,2,1,0,3419.3125
0,46,1,1,0,14645.8515
0,43,1,1,0,22749.222
0,43,1,3,0,20568.072
38692,33,1,2,20000,10772.285
0,43,2,2,0,17962.629
0,77,1,2,0,9059.7493
7551,39,1,2,0,17551.3666
39785,56,1,2,5700,25639.41
25950,91,2,0,0,5509.5508
0,48,1,2,0,8811.0385
0,30,1,2,0,11499.1075
0,51,2,2,0,27341.701
0,61,1,2,0,12663.2824
0,58,2,1,0,2233.04923
9165,51,2,2,0,37737.521
8870,48,1,2,0,23080.642
0,73,2,0,0,2935.244
0,55,1,2,0,15217.0655
0,75,1,0,0,5195.7147
0,52,1,2,0,12083.1841
8280,38,1,1,0,12735.3579
11928,48,1,2,22000,15955.716
51948,76,2,2,0,16084.062
0,45,1,2,0,21746.143
0,73,1,1,0,3792.7529
0,31,1,2,0,18201.2824
0,42,1,1,4600,29091.714
0,70,1,2,0,5080.909
15818,48,1,2,0,11925.4517
0,58,1,2,0,19173.866
0,81,1,2,0,27617.6316
0,93,1,0,0,4287.0065
12619,47,1,3,0,58844.247
6241,36,1,3,0,19343.276
0,79,2,1,0,27477.004
22677,46,1,2,0,27422.597
9868,41,2,1,0,14214.024
0,52,1,1,0,10942.3671
0,37,1,2,0,17450.031
29997,66,1,3,0,55408.194
28555,51,1,2,0,27716.42
4543,78,1,0,0,15077.481
14797,60,1,0,0,9111.408
8572,45,1,2,0,38112.403
29329,43,1,1,0,30685.3365
14951,56,1,1,0,39356.582
0,56,2,1,0,7935.7578
0,71,1,1,0,52042.77
0,70,1,2,0,22603.954
8340,68,1,2,0,18540.0273
0,46,1,2,0,24714.856
0,52,2,2,0,27445.851
8387,45,1,2,0,16517.0005
0,47,1,3,0,29062.413
8417,38,1,2,0,32142.022
8885,39,1,3,0,29493.095
0,73,2,0,0,6237.4914
4092,54,1,2,0,27523.336
0,72,2,0,0,6963.3589
0,60,2,2,0,9397.2724
0,62,1,2,0,23146.063
22553,51,1,2,0,63701.35
0,57,2,8,0,15532.454
0,68,1,1,13500,22398.545
0,32,1,2,0,16274.2014
0,52,1,9,0,25972.428
0,49,1,2,60000,29919.808
0,45,2,3,0,24082.118
0,58,1,0,0,12136.308
0,62,1,2,0,31016.314
0,76,2,0,0,2961.60224
18369,40,1,2,54200,33222.666
0,55,2,1,0,11110.1824
0,59,1,1,0,16048.4642
32707,55,1,2,0,14857.2933
27256,41,1,0,0,11879.4753
63684,31,1,2,0,21887.744
0,32,1,2,6500,20572.378
0,35,1,2,0,33777.407
0,46,1,2,3700,55358.381
10349,56,1,2,0,28344.024
24901,50,1,2,0,22528.51
0,48,2,0,0,15242.987
4280,73,2,0,0,4527.1498
10342,51,1,2,20940,40430.629
0,28,1,1,0,30686.821
15567,43,1,2,0,20032.323
0,37,1,2,0,19746.419
15345,32,1,2,12500,21934.166
0,62,1,3,0,15633.2177
0,82,1,1,0,17634.019
0,73,1,3,0,13277.2457
60700,48,1,1,0,19564.219
14267,70,1,1,0,27975.09
0,87,2,0,0,3842.0446
0,52,1,2,0,43949.3195
12491,42,1,2,0,16128.2065
0,53,1,2,20000,35593.996
11574,33,1,2,0,19622.323
10500,47,1,3,1700,22738.8175
12266,53,2,2,0,16439.5405
15849,58,1,3,0,49431.384
0,70,2,0,0,16000.827
30578,27,1,1,0,14369.316
0,80,1,2,0,16371.2795
0,62,1,1,0,8342.6962
15043,35,1,3,0,20290.937
9236,46,1,2,0,27088.272
0,49,1,2,6000,31717.06
0,48,1,2,0,39046.832
3386,68,1,3,26000,26117.11
17683,47,1,2,10000,28216.035
8153,26,1,2,0,15944.7946
12065,61,1,3,0,28832.337
0,64,1,2,0,11515.6718
3363,49,2,2,0,27980.851
37948,36,1,2,45000,20218.325
5095,62,2,0,0,3785.1926
8971,50,1,1,0,19973.853
0,29,2,2,0,27727.2193
9478,53,2,2,0,29274.101
0,37,1,3,0,18051.649
0,57,1,3,0,39821.445
0,56,1,1,0,16214.5864
0,62,1,3,0,12589.4136
0,74,1,1,0,4191.9635
5346,57,2,2,0,9127.235
4586,76,2,0,0,3761.8872
19289,31,1,1,0,18718.516
46124,48,1,2,0,25060.438
0,39,1,2,0,18829.15
0,78,1,0,0,8237.9954
23235,57,1,1,0,16940.341
12840,71,2,1,0,12660.4576
36742,48,1,3,0,34757.379
12705,60,1,3,0,29571.574
0,59,1,2,0,25492.17
0,57,1,2,0,13888.5267
0,45,1,2,0,26241.692
0,86,2,0,0,14115.427
0,51,2,3,0,32678.543
15536,63,1,3,0,35904.068
0,36,1,3,0,71215.267
14545,71,1,1,0,8168.473
43655,49,1,10,0,63903.56
23810,59,2,1,0,22368.2965
20971,44,1,3,0,17133.116
14022,47,2,3,10000,7118.733
0,50,2,9,0,60821.479
14430,43,1,3,0,23142.616
3848,71,2,0,0,26401.177
0,48,1,1,0,16827.0546
28860,43,1,2,0,49445.975
0,60,2,2,0,31233.268
0,55,2,2,0,20649.449
0,75,2,0,0,9508.2542
19763,49,1,2,0,34692.135
27128,36,1,3,0,35456.59
13165,65,1,8,0,66434.284
0,53,1,3,0,33002.246
8881,46,1,3,0,17221.6865
0,50,1,3,0,78532.658
15488,40,1,3,0,40710.855
13949,78,1,0,0,11336.907
0,57,1,2,0,62448.008
0,48,2,9,0,42582.13
11544,46,2,3,0,23017.877
8790,34,1,2,0,13895.2172
0,61,1,1,0,14246.1105
31630,38,1,3,0,22739.009
0,42,2,2,0,24227.544
28356,60,2,1,0,25564.882
6926,50,1,3,0,38500.8
7241,43,1,2,0,27130.462
19913,40,1,2,0,15917.654
5048,64,1,2,0,23031.472
0,53,1,2,0,16811.222
0,43,1,3,0,32688.78
12602,59,2,2,0,3494.1542
0,54,2,2,0,38272.722
20356,67,2,0,0,7162.3034
0,76,2,0,0,1744.8231
28423,52,1,3,0,35689.974
0,74,1,0,0,24878.506
0,58,1,3,0,42293.541
18240,44,1,2,0,16444.654
0,52,1,3,0,13871.4796
13083,58,1,1,0,14871.0288
14022,49,1,2,0,16360.45
0,44,1,2,0,20979.914
15007,43,1,3,0,26807.606
13708,46,1,2,0,25246.441
0,66,2,0,0,6654.2063
0,74,2,0,0,3986.5025
29233,42,1,3,0,25913.279
0,49,2,3,0,45469.375
26360,59,1,2,0,10881.4172
11861,60,1,1,0,26381.3734
16162,39,1,2,0,33629.273
18543,60,1,2,0,19094.616
0,49,1,2,0,23509.694
22607,42,1,3,0,44645.4773
21499,42,1,2,0,21408.27
8405,48,2,2,0,19135.929
0,67,2,0,0,7491.6069
0,54,2,1,0,3566.7862
38325,47,1,2,0,16284.1086
0,70,1,9,0,14620.0864
0,52,2,2,0,20107.3555
0,33,1,2,0,32810.983
6649,49,1,2,0,50939.634
38944,41,1,2,0,20751.0975
26417,42,1,2,20000,40788.328
0,46,1,2,0,29557.133
12205,83,2,0,0,4944.3501
0,71,2,0,0,1231.39114
0,53,1,2,0,10148.8765
0,46,1,3,0,20686.419
33304,49,1,9,0,29887.3195
27349,42,1,1,0,32524.103
0,38,1,1,0,19576.441
0,54,1,2,0,27649.354
14215,60,1,2,0,12874.787
0,41,1,2,0,7150.323
9185,51,2,1,0,13218.6201
0,54,1,2,0,10447.7567
15043,40,1,1,0,20854.069
43502,55,1,2,0,18313.9268
19184,74,1,2,0,7806.7173
0,61,1,3,0,6560.021
24918,62,1,1,0,25889.8003
2654,54,1,2,0,14096.001
0,68,1,1,0,23342.4934
0,31,1,1,0,18388.893
0,62,1,1,0,5467.1343
0,45,1,1,0,30507.8493
0,78,1,2,0,9417.1835
7042,69,1,2,0,11138.3191
10698,69,1,2,0,8860.2056
0,54,1,9,4000,41719.736
0,40,1,2,0,23082.102
0,72,1,1,0,3374.258
20874,51,1,1,0,48466.318
0,45,2,0,0,4179.5918
15258,46,1,2,0,28067.872
0,45,1,2,0,16063.3417
0,33,1,2,0,18571.842
8546,36,1,3,10000,22098.454
10834,45,1,2,0,22794.5485
3611,56,1,2,0,30066.557
0,51,1,2,4164,27161.303
28756,58,1,2,0,31661.539
0,36,1,2,0,18622.683
0,48,1,2,0,19399.387
0,47,1,2,16800,12323.702
12414,46,1,2,0,12528.385
0,60,1,1,0,7845.1335
0,66,2,2,0,25449.5746
15760,54,1,2,0,27994.1344
25595,50,1,3,0,24794.518
16951,72,1,0,0,8894.1238
0,52,2,2,0,15432.9766
0,44,2,2,0,24775.206
0,40,1,2,0,15626.5986
0,50,1,2,0,13571.866
8514,49,1,2,0,18127.478
0,52,2,1,0,6442.2632
0,68,1,3,3000,43191.092
0,45,1,2,7000,20065.9473
12518,46,1,3,0,20503.613
9751,53,1,1,0,5537.7343
0,49,1,2,0,48924.559
0,51,2,2,0,43592.022
0,80,1,1,0,7285.2546
0,55,2,2,0,21558.803
0,41,1,2,0,13395.82
5417,57,1,2,0,17551.9523
0,53,1,3,0,25852.781
0,54,1,2,0,14844.3013
13362,33,1,1,0,13283.039
0,59,1,2,0,17394.203
1174,49,2,1,0,12791.6635
0,53,2,1,0,42755.931
7042,31,1,2,0,21166.9687
0,40,1,1,0,14892.4597
0,39,1,2,0,14886.802
0,54,1,1,0,19241.361
11738,58,2,1,0,17551.8423
0,31,1,2,20000,31440.275
42615,62,1,0,0,9805.0294
13128,41,1,2,0,16392.3004
0,45,1,2,0,19105.3674
13001,33,1,3,0,18493.188
0,71,2,0,0,5494.4822
0,65,1,2,0,19349.314
0,58,1,1,0,6497.3986
0,40,1,1,1500,18686.475
6104,52,1,1,0,16314.0847
0,39,1,1,4000,16411.3545
20431,45,1,1,0,14829.481
45057,40,1,1,0,18184.801
0,56,1,2,0,8320.3354
143142,51,1,2,0,21441.686
47622,40,1,2,0,25056.906
0,52,1,2,6000,20198.486
0,46,1,2,0,18669.631
21700,65,1,3,0,45637.547
9958,60,1,3,0,41046.952
0,52,2,2,0,30415.375
31867,67,1,3,0,13398.9541
15999,67,2,3,6000,30763.811
19895,58,1,2,0,12608.3396
29981,45,1,0,0,25993.675
0,40,1,2,0,31881.258
0,59,1,3,0,29049.081
37910,39,1,3,0,23946.531
0,49,1,2,0,27689.335
0,64,1,9,0,26883.545
46356,51,1,3,0,38792.08
12579,72,2,2,0,33255.137
6865,29,1,2,10000,22510.547
0,42,1,2,0,26414.355
23605,36,1,1,0,12950.11
8480,42,1,2,0,16156.7225
0,62,1,0,0,12840.1577
0,38,1,2,0,16107.0026
14616,32,2,2,0,12144.0206
0,36,1,2,0,17815.755
15439,39,1,2,0,22196.9783
50078,52,1,2,3000,25131.583
0,44,1,1,4000,16279.923
0,58,2,1,0,8473.577
19056,42,1,2,0,16747.654
4695,38,1,1,0,17291.6487
0,42,1,2,0,18247.43
12909,41,1,2,0,16689.1917
0,76,1,0,0,29561.415
13838,34,1,1,0,13991.8435
17492,66,2,2,0,7606.3039
0,42,1,1,0,10158.6856
16615,60,2,2,0,20835.6265
9087,37,1,2,10000,15959.25
16555,32,1,2,0,18898.957
7451,70,1,1,36000,10939.0867
11450,48,1,2,0,16125.92
0,65,1,1,0,17457.1886
16610,58,1,2,0,18357.521
0,52,2,1,0,10813.8315
18676,33,1,2,62000,147411.47
17691,33,1,2,0,31751.842
0,51,1,2,0,28106.474
15286,40,1,2,0,8943.0904
0,55,2,2,0,16973.2277
0,60,2,1,0,9145.023
20495,75,1,3,0,36883.89
12246,48,1,1,0,48139.44
0,52,1,2,0,19125.717
0,41,1,2,0,16744.7987
4076,40,1,2,0,18964.733
36330,41,1,2,0,16319.0523
10205,56,1,1,0,20216.8975
0,73,1,1,0,7188.505
46227,45,1,3,0,19581.786
0,44,1,2,5000,41816.547
114174,50,1,3,0,45217.379
98626,40,1,2,0,19242.1723
94405,28,1,3,0,14613.375
0,38,1,1,0,15472.3524
14138,49,1,2,0,9978.1346
35085,42,1,2,0,18381.725
